run_id,architecture_hash,params,depth,epochs,batch_size,target,family,source_dataset,n_edges,n_conv3x3,n_conv1x1,n_maxpool,duration,target_corrected,power,group_key
5V9E_2c8251c708c98122e003a8b7e6e1b7cc_repeat_1,2c8251c708c98122e003a8b7e6e1b7cc,19472778,5,4,256,119365.2,CNN,EC-NAS,4,2,0,1,236.50397634506226,149206.5,504.70694761531064,2c8251c708c98122e003a8b7e6e1b7cc
5V9E_2c82b2260ab8e6ce8e7e5aa1257f5792_repeat_1,2c82b2260ab8e6ce8e7e5aa1257f5792,3031562,5,4,256,60555.6,CNN,EC-NAS,6,1,1,1,128.30764150619507,75694.5,471.9563019718993,2c82b2260ab8e6ce8e7e5aa1257f5792
5V9E_2c8fcf98fd91f1584dfc5d2a3ab4b5b2_repeat_1,2c8fcf98fd91f1584dfc5d2a3ab4b5b2,3357248,5,4,256,84016.8,CNN,EC-NAS,7,2,1,0,198.65189695358276,105021.0,422.9347984511392,2c8fcf98fd91f1584dfc5d2a3ab4b5b2
5V9E_2ce2d2b42f84d86baef1c045a786c5da_repeat_1,2ce2d2b42f84d86baef1c045a786c5da,3541933,5,4,256,95184.0,CNN,EC-NAS,9,2,0,1,208.72778844833374,118980.0,456.0197791946655,2ce2d2b42f84d86baef1c045a786c5da
5V9E_2d1409194cea3350cb491374aada43df_repeat_1,2d1409194cea3350cb491374aada43df,29641610,5,4,256,175276.80000000002,CNN,EC-NAS,5,3,0,0,358.6601152420044,219096.00000000003,488.6988894255296,2d1409194cea3350cb491374aada43df
5V9E_2d17430eb056acf0599da90ff3cd8f74_repeat_1,2d17430eb056acf0599da90ff3cd8f74,5969674,5,4,256,85147.2,CNN,EC-NAS,6,2,0,1,184.53544855117798,106434.0,461.41378617770437,2d17430eb056acf0599da90ff3cd8f74
5V9E_2d19ca589f4b4078b369a50b376742cc_repeat_1,2d19ca589f4b4078b369a50b376742cc,3729162,5,4,256,80190.0,CNN,EC-NAS,6,1,2,0,185.80788588523865,100237.5,431.57479359906233,2d19ca589f4b4078b369a50b376742cc
5V9E_2d348586222f4fa2a5dd59b2c4101707_repeat_1,2d348586222f4fa2a5dd59b2c4101707,2781083,5,4,256,95950.8,CNN,EC-NAS,9,1,0,2,204.92659163475037,119938.5,468.22034775758783,2d348586222f4fa2a5dd59b2c4101707
5V9E_2d37d2bd89fb826c46719d433de46f22_repeat_1,2d37d2bd89fb826c46719d433de46f22,2277770,5,4,256,87537.6,CNN,EC-NAS,7,0,2,1,193.39379715919495,109422.0,452.6391295163523,2d37d2bd89fb826c46719d433de46f22
5V9E_2d3d516098ec2923a963a4974c38ac27_repeat_1,2d3d516098ec2923a963a4974c38ac27,22257802,5,4,256,187056.0,CNN,EC-NAS,7,2,1,0,380.29969573020935,233820.0,491.86471117426424,2d3d516098ec2923a963a4974c38ac27
5V9E_2d41d87e51c9a1fe5ea0874797b72201_repeat_1,2d41d87e51c9a1fe5ea0874797b72201,942106,5,4,256,66592.8,CNN,EC-NAS,8,0,3,0,161.45332598686218,83241.0,412.458520708448,2d41d87e51c9a1fe5ea0874797b72201
5V9E_2d50bc1881ce5f7b1c9dd0c0e1857c5a_repeat_1,2d50bc1881ce5f7b1c9dd0c0e1857c5a,2101642,5,4,256,82990.8,CNN,EC-NAS,6,0,3,0,183.23542141914368,103738.5,452.9189790775326,2d50bc1881ce5f7b1c9dd0c0e1857c5a
5V9E_2d5d5ba3a427cf83764d78401ca58752_repeat_1,2d5d5ba3a427cf83764d78401ca58752,4541322,5,4,256,120509.99999999999,CNN,EC-NAS,8,0,1,2,260.4411747455597,150637.49999999997,462.7148534318097,2d5d5ba3a427cf83764d78401ca58752
5V9E_2d836a6e546ab057ae2c2920cfbca81c_repeat_1,2d836a6e546ab057ae2c2920cfbca81c,3984576,5,4,256,87426.0,CNN,EC-NAS,7,3,0,0,209.66857361793518,109282.5,416.972360194096,2d836a6e546ab057ae2c2920cfbca81c
5V9E_2d85f91f079797ebf4250b42e76de44d_repeat_1,2d85f91f079797ebf4250b42e76de44d,20346506,5,4,256,144885.59999999998,CNN,EC-NAS,5,2,0,1,288.4794533252716,181106.99999999997,502.2388885236687,2d85f91f079797ebf4250b42e76de44d
5V9E_2db5b507740e31d4637102dc0dc10ee6_repeat_1,2db5b507740e31d4637102dc0dc10ee6,2737822,5,4,256,98946.0,CNN,EC-NAS,8,1,2,0,219.8698534965515,123682.5,450.0207664965397,2db5b507740e31d4637102dc0dc10ee6
5V9E_2df646d69a6c1bb00584510a78597fc9_repeat_1,2df646d69a6c1bb00584510a78597fc9,2725170,5,4,256,95853.6,CNN,EC-NAS,8,1,2,0,221.8483214378357,119817.0,432.0681778377089,2df646d69a6c1bb00584510a78597fc9
5V9E_2e0e1f017774dd09b66f1bd5b42d63e9_repeat_1,2e0e1f017774dd09b66f1bd5b42d63e9,3468426,5,4,256,76784.40000000001,CNN,EC-NAS,6,1,1,1,162.73407292366028,95980.50000000001,471.83972367004003,2e0e1f017774dd09b66f1bd5b42d63e9
5V9E_2e1a7b1ab601103797b60fc51a358c45_repeat_1,2e1a7b1ab601103797b60fc51a358c45,967178,5,4,256,47444.4,CNN,EC-NAS,6,0,2,1,110.37656545639038,59305.5,429.8412421497679,2e1a7b1ab601103797b60fc51a358c45
5V9E_2e24de0a858edacb6bf1b9b52714c486_repeat_1,2e24de0a858edacb6bf1b9b52714c486,5742730,5,4,256,147690.0,CNN,EC-NAS,7,0,3,0,293.82223534584045,184612.5,502.65086243783765,2e24de0a858edacb6bf1b9b52714c486
5V9E_2e4f5aafed0bd3d65d24c99e92d4f695_repeat_1,2e4f5aafed0bd3d65d24c99e92d4f695,3468426,5,4,256,63468.0,CNN,EC-NAS,6,1,1,1,156.27602458000183,79335.0,406.12755648585784,2e4f5aafed0bd3d65d24c99e92d4f695
5V9E_2eaa6d69b8e1fb02e8c011238206a6dd_repeat_1,2eaa6d69b8e1fb02e8c011238206a6dd,6667274,5,4,256,102297.6,CNN,EC-NAS,8,2,1,0,243.33985543251038,127872.0,420.38982811992327,2eaa6d69b8e1fb02e8c011238206a6dd
5V9E_2eb7118fbc87f33b0aeeccb1f48d7d6b_repeat_1,2eb7118fbc87f33b0aeeccb1f48d7d6b,21384074,5,4,256,159408.0,CNN,EC-NAS,6,2,1,0,328.67746663093567,199260.0,484.9982617731308,2eb7118fbc87f33b0aeeccb1f48d7d6b
5V9E_2ec0e9322eeec679e58324dfeb10e0ed_repeat_1,2ec0e9322eeec679e58324dfeb10e0ed,4779018,5,4,256,116290.79999999999,CNN,EC-NAS,9,1,1,1,245.93561244010925,145363.5,472.8505922594653,2ec0e9322eeec679e58324dfeb10e0ed
5V9E_2ec83a07c4f5dbec66e617527e656d0d_repeat_1,2ec83a07c4f5dbec66e617527e656d0d,1524248,5,4,256,77133.6,CNN,EC-NAS,7,0,3,0,178.18432021141052,96417.0,432.88657446672767,2ec83a07c4f5dbec66e617527e656d0d
5V9E_2ecbc1ad7b41e6e4e7d6ae345bc641bf_repeat_1,2ecbc1ad7b41e6e4e7d6ae345bc641bf,2733718,5,4,256,99108.0,CNN,EC-NAS,9,1,2,0,228.44712495803833,123885.0,433.8334309009333,2ecbc1ad7b41e6e4e7d6ae345bc641bf
5V9E_2ef5b299446d27d3542be99f4e479e95_repeat_1,2ef5b299446d27d3542be99f4e479e95,6406538,5,4,256,101908.8,CNN,EC-NAS,7,2,0,1,222.70706725120544,127386.0,457.5912262588892,2ef5b299446d27d3542be99f4e479e95
5V9E_2f0e3ffd9e4576589b4a0a21bf2bf01d_repeat_1,2f0e3ffd9e4576589b4a0a21bf2bf01d,2957706,5,4,256,77756.4,CNN,EC-NAS,4,0,2,1,152.9263892173767,97195.5,508.45639132611325,2f0e3ffd9e4576589b4a0a21bf2bf01d
5V9E_2f33a88eeac53b44d66426500e321a28_repeat_1,2f33a88eeac53b44d66426500e321a28,12962698,5,4,256,138708.0,CNN,EC-NAS,7,1,1,1,293.9059736728668,173385.0,471.9468552020296,2f33a88eeac53b44d66426500e321a28
5V9E_2f3f674e108b7a3547fb23092917572c_repeat_1,2f3f674e108b7a3547fb23092917572c,3468426,5,4,256,67615.2,CNN,EC-NAS,6,1,1,1,157.37726736068726,84519.0,429.63765436996164,2f3f674e108b7a3547fb23092917572c
5V9E_2f421a41f76d1b22fbab86e274065af7_repeat_1,2f421a41f76d1b22fbab86e274065af7,1699095,5,4,256,80769.6,CNN,EC-NAS,8,0,2,1,187.6117706298828,100962.0,430.5145659508797,2f421a41f76d1b22fbab86e274065af7
5V9E_2f46c9d2f1cff176f34a2295c49822bc_repeat_1,2f46c9d2f1cff176f34a2295c49822bc,3031562,4,4,256,53344.799999999996,CNN,EC-NAS,4,1,1,0,118.83530473709106,66681.0,448.896900782297,2f46c9d2f1cff176f34a2295c49822bc
5V9E_2f6f7c82ca3f8db0f27c91fb4175a209_repeat_1,2f6f7c82ca3f8db0f27c91fb4175a209,5039754,5,4,256,126327.59999999999,CNN,EC-NAS,9,1,2,0,269.9700846672058,157909.5,467.931845692181,2f6f7c82ca3f8db0f27c91fb4175a209
5V9E_2fa0daff75f6f0ba88e0291f166ea197_repeat_1,2fa0daff75f6f0ba88e0291f166ea197,2908046,5,4,256,96001.2,CNN,EC-NAS,9,1,1,1,229.33937430381775,120001.5,418.59885722380244,2fa0daff75f6f0ba88e0291f166ea197
5V9E_2facaca0413d21929a3a9121e40952a6_repeat_1,2facaca0413d21929a3a9121e40952a6,14000266,5,4,256,162291.6,CNN,EC-NAS,7,1,2,0,334.57765197753906,202864.5,485.0640771754086,2facaca0413d21929a3a9121e40952a6
5V9E_2fe205caa2fb33e783c8e89b0b289458_repeat_1,2fe205caa2fb33e783c8e89b0b289458,445706,5,4,256,30002.399999999998,CNN,EC-NAS,6,0,0,3,66.88662099838257,37503.0,448.5560722334218,2fe205caa2fb33e783c8e89b0b289458
5V9E_30076d2dd87fd2d84f81d0e03f377c05_repeat_1,30076d2dd87fd2d84f81d0e03f377c05,5969674,5,4,256,83448.0,CNN,EC-NAS,6,2,0,1,199.92481088638306,104310.0,417.39691852165043,30076d2dd87fd2d84f81d0e03f377c05
5V9E_30130e5e06ef160f96ce781c6874fdf2_repeat_1,30130e5e06ef160f96ce781c6874fdf2,1664778,5,4,256,61963.200000000004,CNN,EC-NAS,6,0,3,0,164.95473384857178,77454.0,375.63759799025917,30130e5e06ef160f96ce781c6874fdf2
5V9E_301d1123d9204dd397002e4ab0a27b37_repeat_1,301d1123d9204dd397002e4ab0a27b37,3644554,5,4,256,80719.2,CNN,EC-NAS,7,1,0,2,172.83239769935608,100899.0,467.0374366987141,301d1123d9204dd397002e4ab0a27b37
5V9E_3021d2e7633f40e3171ce2c5c574988f_repeat_1,3021d2e7633f40e3171ce2c5c574988f,13836426,5,4,256,170197.2,CNN,EC-NAS,8,1,1,1,345.4475929737091,212746.5,492.68602086613225,3021d2e7633f40e3171ce2c5c574988f
5V9E_304c6a603c7519720d02e7897458b52f_repeat_1,304c6a603c7519720d02e7897458b52f,2101642,5,4,256,88866.0,CNN,EC-NAS,6,0,3,0,199.93741846084595,111082.5,444.46907779497394,304c6a603c7519720d02e7897458b52f
5V9E_305c48cdc0353116068ac1e299762243_repeat_1,305c48cdc0353116068ac1e299762243,6406538,5,4,256,105771.6,CNN,EC-NAS,8,2,0,1,227.2480149269104,132214.5,465.44564991698275,305c48cdc0353116068ac1e299762243
5V9E_3083947e128a434ba299eafa9e9e3a4a_repeat_1,3083947e128a434ba299eafa9e9e3a4a,3831434,5,4,256,106376.4,CNN,EC-NAS,6,0,2,1,206.43305730819702,132970.5,515.3070026046454,3083947e128a434ba299eafa9e9e3a4a
5V9E_30dd9fa0bf18f4f21176d098a4e59bc5_repeat_1,30dd9fa0bf18f4f21176d098a4e59bc5,6230410,5,4,256,111211.2,CNN,EC-NAS,7,2,1,0,236.0643813610077,139014.0,471.10537963763085,30dd9fa0bf18f4f21176d098a4e59bc5
5V9E_3145793bb105a529b3e195b022107991_repeat_1,3145793bb105a529b3e195b022107991,30515338,5,4,256,188787.6,CNN,EC-NAS,6,3,0,0,405.79819440841675,235984.5,465.2253326933096,3145793bb105a529b3e195b022107991
5V9E_315cab7f89593f6b315f5daa17b04a23_repeat_1,315cab7f89593f6b315f5daa17b04a23,3468426,5,4,256,64310.4,CNN,EC-NAS,6,1,1,1,156.88207578659058,80388.0,409.92828325067904,315cab7f89593f6b315f5daa17b04a23
5V9E_317c10384e935bfa0a187f59aa1fd4ef_repeat_1,317c10384e935bfa0a187f59aa1fd4ef,4342154,5,4,256,103388.40000000001,CNN,EC-NAS,8,1,1,1,213.22191452980042,129235.50000000001,484.88636933963085,317c10384e935bfa0a187f59aa1fd4ef
5V9E_3188c50c11158d2a3dfcdc4f42b4b2eb_repeat_1,3188c50c11158d2a3dfcdc4f42b4b2eb,5969674,5,4,256,97066.8,CNN,EC-NAS,7,2,0,1,209.14241814613342,121333.5,464.1181873118481,3188c50c11158d2a3dfcdc4f42b4b2eb
5V9E_31a90c5ced641adc9767457ebffd5df5_repeat_1,31a90c5ced641adc9767457ebffd5df5,2668205,5,4,256,74556.0,CNN,EC-NAS,8,2,0,1,159.13542461395264,93195.0,468.50662057719546,31a90c5ced641adc9767457ebffd5df5
5V9E_31cf2198a6262ef9604cced0ae9b30f0_repeat_1,31cf2198a6262ef9604cced0ae9b30f0,5532810,5,4,256,77468.4,CNN,EC-NAS,5,2,0,1,173.7874734401703,96835.5,445.76515479793767,31cf2198a6262ef9604cced0ae9b30f0
5V9E_31d1039b23e8e5454fcc96406b9c94e5_repeat_1,31d1039b23e8e5454fcc96406b9c94e5,1143306,4,4,256,52056.0,CNN,EC-NAS,5,0,1,1,116.66132402420044,65070.0,446.2147197060905,31d1039b23e8e5454fcc96406b9c94e5
5V9E_31f556c507b01c30c3d7f8f461173f39_repeat_1,31f556c507b01c30c3d7f8f461173f39,7104138,5,4,256,127980.0,CNN,EC-NAS,8,2,1,0,286.22418308258057,159975.0,447.1320299412841,31f556c507b01c30c3d7f8f461173f39
5V9E_32059c8984daf4392893029e1a05f406_repeat_1,32059c8984daf4392893029e1a05f406,5039754,5,4,256,106372.8,CNN,EC-NAS,8,1,2,0,261.6516282558441,132966.0,406.54361950306003,32059c8984daf4392893029e1a05f406
5V9E_3216555f19bcacc6efa4733981ae026b_repeat_1,3216555f19bcacc6efa4733981ae026b,4518282,5,4,256,91666.8,CNN,EC-NAS,8,1,0,2,215.33078575134277,114583.5,425.7022500528742,3216555f19bcacc6efa4733981ae026b
5V9E_3238b809b649ee79ecab5710c4bd8510_repeat_1,3238b809b649ee79ecab5710c4bd8510,1615769,5,4,256,58676.4,CNN,EC-NAS,8,1,0,2,127.89531946182251,73345.5,458.78457669058986,3238b809b649ee79ecab5710c4bd8510
5V9E_325ce533446fd76bb322ed35ba86ea26_repeat_1,325ce533446fd76bb322ed35ba86ea26,3468426,5,4,256,74257.2,CNN,EC-NAS,6,1,1,1,159.72367596626282,92821.5,464.9104120023181,325ce533446fd76bb322ed35ba86ea26
5V9E_32601face8a739f06f22e121793514df_repeat_1,32601face8a739f06f22e121793514df,13126538,5,4,256,142729.2,CNN,EC-NAS,6,1,2,0,288.5942950248718,178411.5,494.5669490372262,32601face8a739f06f22e121793514df
5V9E_3266a0d493abe8c299ebcf061a6bba8f_repeat_1,3266a0d493abe8c299ebcf061a6bba8f,5742730,5,4,256,141184.80000000002,CNN,EC-NAS,6,0,3,0,291.7303900718689,176481.00000000003,483.95643650707285,3266a0d493abe8c299ebcf061a6bba8f
5V9E_32748e3be31e3cf70d9c6ec12dbb8ee9_repeat_1,32748e3be31e3cf70d9c6ec12dbb8ee9,5793546,5,4,256,88153.2,CNN,EC-NAS,7,2,1,0,200.2746880054474,110191.5,440.16146462603535,32748e3be31e3cf70d9c6ec12dbb8ee9
5V9E_3283061ebb976602b31602ffe86eef8b_repeat_1,3283061ebb976602b31602ffe86eef8b,11215242,5,4,256,102718.8,CNN,EC-NAS,4,1,1,1,194.68773245811462,128398.5,527.6079735640203,3283061ebb976602b31602ffe86eef8b
5V9E_32921d1b323aed792c6cc8f0c2a27bf9_repeat_1,32921d1b323aed792c6cc8f0c2a27bf9,4081418,5,4,256,76194.0,CNN,EC-NAS,7,1,0,2,179.85429620742798,95242.5,423.64292433762387,32921d1b323aed792c6cc8f0c2a27bf9
5V9E_329d10bb5e37e7c81fed6b67d2f79bb3_repeat_1,329d10bb5e37e7c81fed6b67d2f79bb3,2785330,5,4,256,67435.2,CNN,EC-NAS,8,2,1,0,178.1186716556549,84294.0,378.59702957120646,329d10bb5e37e7c81fed6b67d2f79bb3
5V9E_32af6dd3ec87da634a923d131ff52318_repeat_1,32af6dd3ec87da634a923d131ff52318,1815834,5,4,256,88848.0,CNN,EC-NAS,9,0,3,0,215.64353346824646,111060.0,412.01328215614166,32af6dd3ec87da634a923d131ff52318
5V9E_32b26a4044bf082b0ad80f5dad618d76_repeat_1,32b26a4044bf082b0ad80f5dad618d76,11215242,5,4,256,104360.40000000001,CNN,EC-NAS,4,1,1,1,194.2565052509308,130450.50000000001,537.2298851211829,32b26a4044bf082b0ad80f5dad618d76
5V9E_32d1644895dfcb76c740e7cf6647e079_repeat_1,32d1644895dfcb76c740e7cf6647e079,1580170,5,4,256,67680.0,CNN,EC-NAS,7,0,1,2,138.79580950737,84600.0,487.6227909201122,32d1644895dfcb76c740e7cf6647e079
5V9E_32d6f23b58530b2bc6a4d70260d96057_repeat_1,32d6f23b58530b2bc6a4d70260d96057,5793546,5,4,256,94485.59999999999,CNN,EC-NAS,6,2,1,0,203.34444999694824,118106.99999999999,464.6578748592254,32d6f23b58530b2bc6a4d70260d96057
5V9E_32e358e1bdb46982da2e10990e9625c3_repeat_1,32e358e1bdb46982da2e10990e9625c3,3905290,5,4,256,85946.4,CNN,EC-NAS,6,1,1,1,191.04663038253784,107433.0,449.8713210900773,32e358e1bdb46982da2e10990e9625c3
5V9E_3312922eb9c35d6df76a9ac0f35979e1_repeat_1,3312922eb9c35d6df76a9ac0f35979e1,1580170,5,4,256,63705.6,CNN,EC-NAS,6,0,1,2,135.0054280757904,79632.0,471.87436022377153,3312922eb9c35d6df76a9ac0f35979e1
5V9E_33198db1cb5b0dabdf994a948db33690_repeat_1,33198db1cb5b0dabdf994a948db33690,6230410,5,4,256,93762.0,CNN,EC-NAS,7,2,1,0,228.49332690238953,117202.5,410.3489641080606,33198db1cb5b0dabdf994a948db33690
5V9E_331df5cffc4bf735868b8d1ad47fbee7_repeat_1,331df5cffc4bf735868b8d1ad47fbee7,3075240,5,4,256,85507.2,CNN,EC-NAS,8,2,1,0,206.07683444023132,106884.0,414.92873389803424,331df5cffc4bf735868b8d1ad47fbee7
5V9E_333aa56d54e11f2dbefde40fb493296c_repeat_1,333aa56d54e11f2dbefde40fb493296c,22257802,5,4,256,186530.4,CNN,EC-NAS,6,2,1,0,375.2835600376129,233163.0,497.03855927316647,333aa56d54e11f2dbefde40fb493296c
5V9E_3376541da921d226548290ba1e4f9819_repeat_1,3376541da921d226548290ba1e4f9819,22257802,5,4,256,194097.6,CNN,EC-NAS,6,2,1,0,371.70533537864685,242622.0,522.1813665985657,3376541da921d226548290ba1e4f9819
5V9E_33a8a53e06109b989ac1659b7bad04ed_repeat_1,33a8a53e06109b989ac1659b7bad04ed,2453898,5,4,256,90957.6,CNN,EC-NAS,8,0,1,2,202.0486044883728,113697.0,450.1768286414188,33a8a53e06109b989ac1659b7bad04ed
5V9E_33d2a114f6385661657c44b49cc83815_repeat_1,33d2a114f6385661657c44b49cc83815,4081418,4,4,256,89604.0,CNN,EC-NAS,6,1,0,1,185.23605680465698,112005.0,483.7287164587671,33d2a114f6385661657c44b49cc83815
5V9E_33d6e26325ca357ff8895a0d6109cd56_repeat_1,33d6e26325ca357ff8895a0d6109cd56,1581837,5,4,256,74692.8,CNN,EC-NAS,9,0,1,2,165.70241284370422,93366.0,450.76470956673774,33d6e26325ca357ff8895a0d6109cd56
5V9E_33ef1e9c2ca634f79a1d9375f3b29f8a_repeat_1,33ef1e9c2ca634f79a1d9375f3b29f8a,1443117,5,4,256,50986.8,CNN,EC-NAS,6,1,1,1,114.30578899383545,63733.5,446.05614858885,33ef1e9c2ca634f79a1d9375f3b29f8a
5V9E_33fbd2a079fb3e8286cc1567193bf84d_repeat_1,33fbd2a079fb3e8286cc1567193bf84d,3905290,5,4,256,77986.8,CNN,EC-NAS,8,1,1,1,192.90289974212646,97483.5,404.28008134793794,33fbd2a079fb3e8286cc1567193bf84d
5V9E_3407944b22d4b1d0cccbd8e070424ce4_repeat_1,3407944b22d4b1d0cccbd8e070424ce4,3031562,4,4,256,48661.2,CNN,EC-NAS,4,1,1,0,116.96259260177612,60826.5,416.0407094059324,3407944b22d4b1d0cccbd8e070424ce4
5V9E_343841e3b4f5c15a6de763b6af87e05f_repeat_1,343841e3b4f5c15a6de763b6af87e05f,12088970,5,4,256,126266.40000000001,CNN,EC-NAS,6,1,1,1,250.63049936294556,157833.0,503.7950302175708,343841e3b4f5c15a6de763b6af87e05f
5V9E_344f32dff0ff292df1b52ff43638f220_repeat_1,344f32dff0ff292df1b52ff43638f220,3207690,5,4,256,70196.4,CNN,EC-NAS,7,1,0,2,137.88205337524414,87745.5,509.1046897086849,344f32dff0ff292df1b52ff43638f220
5V9E_346b2ac24256ff291f1efb20e154b8b0_repeat_1,346b2ac24256ff291f1efb20e154b8b0,3659058,5,4,256,104414.4,CNN,EC-NAS,8,2,1,0,232.12330722808838,130518.0,449.8229895432284,346b2ac24256ff291f1efb20e154b8b0
5V9E_34af9ac3a446614c36b8e469d35303b1_repeat_1,34af9ac3a446614c36b8e469d35303b1,1319434,5,4,256,63284.4,CNN,EC-NAS,7,0,0,3,135.67674112319946,79105.5,466.43514191231526,34af9ac3a446614c36b8e469d35303b1
5V9E_34f2156217bff33aeee997c20af27b3e_repeat_1,34f2156217bff33aeee997c20af27b3e,706442,5,4,256,40550.4,CNN,EC-NAS,6,0,1,2,90.21334981918335,50688.0,449.49444933899565,34f2156217bff33aeee997c20af27b3e
5V9E_352a32bb23c3fa28fcff3c0157311e41_repeat_1,352a32bb23c3fa28fcff3c0157311e41,6406538,5,4,256,106340.4,CNN,EC-NAS,7,2,0,1,224.2532045841217,132925.5,474.1979058770135,352a32bb23c3fa28fcff3c0157311e41
5V9E_3535e9bf6f5155a46a56803da1d37e4c_repeat_1,3535e9bf6f5155a46a56803da1d37e4c,3207690,5,4,256,54237.6,CNN,EC-NAS,6,1,0,2,132.1211712360382,67797.0,410.5140719885308,3535e9bf6f5155a46a56803da1d37e4c
5V9E_354b9b10b231b02418b19bf26aff3923_repeat_1,354b9b10b231b02418b19bf26aff3923,4081418,5,4,256,79189.2,CNN,EC-NAS,7,1,0,2,181.65592050552368,98986.5,435.9296398357248,354b9b10b231b02418b19bf26aff3923
5V9E_35599e7425d7a5bc9d6a9053ff6e82db_repeat_1,35599e7425d7a5bc9d6a9053ff6e82db,882570,5,4,256,45198.0,CNN,EC-NAS,6,0,0,3,99.45302486419678,56497.5,454.4658150088237,35599e7425d7a5bc9d6a9053ff6e82db
5V9E_359e7e7323271249d6e884cc34882e8b_repeat_1,359e7e7323271249d6e884cc34882e8b,12088970,5,4,256,122727.6,CNN,EC-NAS,5,1,1,1,245.41608047485352,153409.5,500.07970041138054,359e7e7323271249d6e884cc34882e8b
5V9E_359ef31fb6915a7495f41a2f7f27a6c9_repeat_1,359ef31fb6915a7495f41a2f7f27a6c9,2316326,5,4,256,76586.40000000001,CNN,EC-NAS,8,1,1,1,166.62819838523865,95733.00000000001,459.62448578442223,359ef31fb6915a7495f41a2f7f27a6c9
5V9E_35a320863033c50f1f462a7034038571_repeat_1,35a320863033c50f1f462a7034038571,3468426,5,4,256,74829.59999999999,CNN,EC-NAS,7,1,1,1,163.77648997306824,93536.99999999999,456.9007432770426,35a320863033c50f1f462a7034038571
5V9E_35f7fdafec66df89f848b658021d8a15_repeat_1,35f7fdafec66df89f848b658021d8a15,4342154,5,4,256,97113.6,CNN,EC-NAS,7,1,1,1,207.377014875412,121392.0,468.29490750623415,35f7fdafec66df89f848b658021d8a15
5V9E_35fd3817805e512e6b33d566a619bfcc_repeat_1,35fd3817805e512e6b33d566a619bfcc,3292298,5,4,256,66902.4,CNN,EC-NAS,6,1,2,0,150.13757014274597,83628.0,445.6073182507972,35fd3817805e512e6b33d566a619bfcc
5V9E_360c5a72d4d54ca959f72d1563cee230_repeat_1,360c5a72d4d54ca959f72d1563cee230,5532810,5,4,256,71992.79999999999,CNN,EC-NAS,7,2,0,1,174.03881430625916,89990.99999999999,413.6594488245191,360c5a72d4d54ca959f72d1563cee230
5V9E_3665e92d2295d6f6d4e6416dbc272377_repeat_1,3665e92d2295d6f6d4e6416dbc272377,5532810,5,4,256,73134.0,CNN,EC-NAS,7,2,0,1,172.77433609962463,91417.5,423.2920331282864,3665e92d2295d6f6d4e6416dbc272377
5V9E_36767ce30bb17bcad6e8032d5de02dd5_repeat_1,36767ce30bb17bcad6e8032d5de02dd5,3353144,5,4,256,88707.6,CNN,EC-NAS,7,2,1,0,200.6536889076233,110884.5,442.09304340693734,36767ce30bb17bcad6e8032d5de02dd5
5V9E_368454481cd4c88678eafe9480cd89d3_repeat_1,368454481cd4c88678eafe9480cd89d3,6406538,5,4,256,105778.8,CNN,EC-NAS,7,2,0,1,222.62262225151062,132223.5,475.14847741077773,368454481cd4c88678eafe9480cd89d3
5V9E_36b3cc764eaa574995aa5e7e18a8122c_repeat_1,36b3cc764eaa574995aa5e7e18a8122c,4779018,5,4,256,111625.2,CNN,EC-NAS,8,1,1,1,243.17070293426514,139531.5,459.0404956397028,36b3cc764eaa574995aa5e7e18a8122c
5V9E_36b45b889723ce485359f72efd69b72d_repeat_1,36b45b889723ce485359f72efd69b72d,5532810,5,4,256,82800.0,CNN,EC-NAS,6,2,0,1,176.79832339286804,103500.0,468.3302330645298,36b45b889723ce485359f72efd69b72d
5V9E_3703ef0f85e10d1521d31fe2cf0edc7e_repeat_1,3703ef0f85e10d1521d31fe2cf0edc7e,2630026,5,4,256,88149.6,CNN,EC-NAS,7,0,0,3,178.82408571243286,110187.0,492.9403086212527,3703ef0f85e10d1521d31fe2cf0edc7e
5V9E_370bad6a6be9f2ae97072ca2a32ee836_repeat_1,370bad6a6be9f2ae97072ca2a32ee836,3905290,5,4,256,78919.2,CNN,EC-NAS,6,1,1,1,174.07436418533325,98649.0,453.36486144494205,370bad6a6be9f2ae97072ca2a32ee836
5V9E_371848dbd481e7fce170302491b9a7ef_repeat_1,371848dbd481e7fce170302491b9a7ef,1227914,5,4,256,49039.200000000004,CNN,EC-NAS,5,0,3,0,127.36471390724182,61299.00000000001,385.0297189511583,371848dbd481e7fce170302491b9a7ef
5V9E_37390ce9f05503d1ee57dd63747ef7e2_repeat_1,37390ce9f05503d1ee57dd63747ef7e2,4081418,5,4,256,79650.0,CNN,EC-NAS,7,1,0,2,181.46817994117737,99562.5,438.91992538757165,37390ce9f05503d1ee57dd63747ef7e2
5V9E_37437fc0834dd1675bce98f9bd07d144_repeat_1,37437fc0834dd1675bce98f9bd07d144,8731658,5,4,256,123094.8,CNN,EC-NAS,8,3,0,0,266.57656931877136,153868.5,461.76151307883197,37437fc0834dd1675bce98f9bd07d144
5V9E_379a3c1c2c41e89faa2e3f69c7ca4145_repeat_1,379a3c1c2c41e89faa2e3f69c7ca4145,5578890,5,4,256,152467.2,CNN,EC-NAS,8,0,2,1,303.93087697029114,190584.0,501.65090667936147,379a3c1c2c41e89faa2e3f69c7ca4145
